customer_id,customer_state,review_score,price,payment_type,product_category,frequency,monetary,recency,RFM_score
7354130c5fafcc715d2f1d774428effc,MG,5,159.0,credit_card,watches_gifts,1,159.0,114,4.55
daa3f06ac09105d630aa53e639b385ca,TO,5,29.0,credit_card,watches_gifts,1,29.0,367,1.72
dc79558cae15ae6f35522df09006b76f,SP,4,55.0,credit_card,watches_gifts,1,55.0,114,3.3
cc0cd7cfb34e6249da817e50177dcc40,PR,5,19.0,credit_card,fashion_bags_accessories,1,19.0,170,1.83
9374b51947c71dfbc0cad487a541df5a,SP,4,44.0,credit_card,fashion_bags_accessories,1,44.0,369,2.07
120e1f31d01ac400b61e8f8a3cfb57c8,SP,3,49.0,credit_card,fashion_bags_accessories,1,196.0,104,4.64
120e1f31d01ac400b61e8f8a3cfb57c8,SP,3,49.0,credit_card,fashion_bags_accessories,1,196.0,104,4.64
120e1f31d01ac400b61e8f8a3cfb57c8,SP,3,49.0,voucher,fashion_bags_accessories,1,196.0,104,4.64
120e1f31d01ac400b61e8f8a3cfb57c8,SP,3,49.0,voucher,fashion_bags_accessories,1,196.0,104,4.64
15f3f60c0575a9f2a7d5434f7b8a7692,SP,5,49.0,credit_card,watches_gifts,1,49.0,360,2.51
58d45cf285d3d5bdd45609c696e00b9e,PE,5,29.0,credit_card,watches_gifts,1,29.0,357,1.73
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,44.0,voucher,watches_gifts,1,396.0,42,4.85
7e9e8e8df9e2f28df2b9fa5d5bd99715,RJ,3,69.0,credit_card,sports_leisure,1,69.0,103,3.74
b216f3b6b774bc74b8d6977e73978582,SP,5,29.0,credit_card,watches_gifts,1,29.0,294,1.82
d75e6448f501f078f4e475870facaa79,SP,5,29.0,credit_card,watches_gifts,1,29.0,531,1.59
2cfd03d5f98b80ec794362fc02d39fe0,SP,5,78.0,boleto,watches_gifts,1,78.0,65,4.03
97b1940e2aae6798a81d3a4015508078,AP,3,78.0,credit_card,watches_gifts,1,78.0,49,4.06
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,49.0,voucher,fashion_bags_accessories,1,196.0,376,4.26
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,49.0,voucher,fashion_bags_accessories,1,196.0,376,4.26
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,49.0,credit_card,fashion_bags_accessories,1,196.0,376,4.26
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,49.0,credit_card,fashion_bags_accessories,1,196.0,376,4.26
e1a81b9db2bc308ffc7e2ee4f70dd22b,MG,4,95.0,boleto,watches_gifts,1,95.0,27,4.44
a01d75e34d60b742278e85774f0fd80e,SP,5,29.0,credit_card,watches_gifts,1,29.0,239,1.92
bbeed9ea963b0243e31ea610df45d08f,PB,5,49.0,credit_card,watches_gifts,1,49.0,12,3.09
c8672896d5ca592deab963239abbc74c,RJ,4,199.0,credit_card,watches_gifts,1,199.0,266,4.46
2641997643dfdc59555956c47f36daf7,SP,3,145.0,boleto,watches_gifts,1,145.0,212,4.38
cf1cc250256e6104a7b863050258225c,MG,3,89.0,credit_card,audio,1,89.0,369,3.81
3ea58b15fb3cf6875782305b2492fd4a,SP,4,48.0,credit_card,watches_gifts,1,48.0,240,2.4
dc855a052cb86604fb4d65498cece939,GO,5,56.0,credit_card,watches_gifts,1,112.0,376,4.03
dc855a052cb86604fb4d65498cece939,GO,5,56.0,credit_card,watches_gifts,1,112.0,376,4.03
03e454af33e93cda33e1b22175ab8361,RJ,5,49.0,credit_card,watches_gifts,1,78.0,155,3.89
03e454af33e93cda33e1b22175ab8361,RJ,5,29.0,credit_card,watches_gifts,1,78.0,155,3.89
20e25c40b1cdd5ac516a4c74309b327a,PR,5,165.0,credit_card,watches_gifts,1,165.0,25,4.76
13de57df53d909438cd6aa93345ad87e,SP,4,35.0,credit_card,watches_gifts,1,105.0,251,4.2
13de57df53d909438cd6aa93345ad87e,SP,4,35.0,credit_card,watches_gifts,1,105.0,251,4.2
13de57df53d909438cd6aa93345ad87e,SP,4,35.0,credit_card,watches_gifts,1,105.0,251,4.2
b403064ab79055c7c332d922feff2bb6,RJ,5,49.0,credit_card,watches_gifts,1,159.0,13,4.78
b403064ab79055c7c332d922feff2bb6,RJ,5,55.0,credit_card,watches_gifts,1,159.0,13,4.78
b403064ab79055c7c332d922feff2bb6,RJ,5,55.0,credit_card,watches_gifts,1,159.0,13,4.78
6a97a18568f96ebd96b56ff6d1abba03,MG,4,49.0,boleto,watches_gifts,1,49.0,531,2.37
b4f5ccdd01480fe597e7aea8ef056198,RJ,5,29.0,boleto,watches_gifts,1,29.0,109,2.08
b87216a1a52934fb1f8b32cea9e43dff,DF,4,95.0,credit_card,watches_gifts,1,95.0,34,4.41
8be927d8fb3b9fa474e1afcac281cdcb,PE,3,56.0,credit_card,watches_gifts,1,56.0,41,3.57
72835445167408da77e382199e203451,PA,1,29.0,credit_card,watches_gifts,1,29.0,296,1.82
91737efb8ad05ff2cbb2636368f10a4d,SP,5,49.0,credit_card,watches_gifts,1,49.0,282,2.63
3f093776a4d97894c51992db9ffb1257,RJ,5,29.0,credit_card,watches_gifts,1,29.0,114,2.07
b9ace16b956eb4ec460f6adbb5c9e9f8,SP,3,49.0,credit_card,watches_gifts,1,49.0,352,2.52
427c17ea5664a2b18bebc11f85edf315,SP,5,49.0,boleto,watches_gifts,1,49.0,24,3.05
fb8b676e8673ddd7d4e235130ec65362,SP,3,49.0,credit_card,fashion_bags_accessories,1,49.0,278,2.64
ca5fc4d4ff349e924e3871ec86a4d34e,SP,5,29.0,boleto,watches_gifts,1,29.0,377,1.71
5a011a1c60682c0d99f830005b70ce29,GO,5,21.0,boleto,perfumery,1,63.0,40,3.75
5a011a1c60682c0d99f830005b70ce29,GO,5,21.0,boleto,perfumery,1,63.0,40,3.75
5a011a1c60682c0d99f830005b70ce29,GO,5,21.0,boleto,perfumery,1,63.0,40,3.75
f0270ea9eaa22877af089f2d0f8db9fa,SP,5,59.0,credit_card,fashion_bags_accessories,1,59.0,27,3.74
3a03bf7cb204cf7573e6e88b6ff92c1e,SP,5,79.0,credit_card,fashion_bags_accessories,1,79.0,326,3.79
ac2c4761c922473d929ad0e8753b3863,SP,4,55.0,credit_card,fashion_bags_accessories,1,55.0,16,3.51
900b190def9c4ed21975358a4d6ee91f,RJ,1,29.0,boleto,watches_gifts,1,29.0,37,2.22
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,149.0,credit_card,watches_gifts,1,596.0,406,4.33
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,149.0,credit_card,watches_gifts,1,596.0,406,4.33
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,149.0,voucher,watches_gifts,1,596.0,406,4.33
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,149.0,voucher,watches_gifts,1,596.0,406,4.33
abb4bba6c51db8e00607f28f0af2e448,MG,5,89.0,credit_card,watches_gifts,1,89.0,220,4.04
f6c75448c88917ea2a0d3ad1c5b478ae,SP,1,29.0,credit_card,watches_gifts,1,29.0,404,1.68
d1240cdcdb9e6f08aa9a329bf1751c0e,SP,5,89.0,credit_card,audio,1,89.0,428,3.75
86b2c88f97d0b9b421b8bd62be63faae,PA,5,39.0,debit_card,watches_gifts,1,39.0,239,2.21
280d4a1c6ddb67a1f8ad1262cfa9848b,RJ,3,249.0,credit_card,watches_gifts,1,249.0,22,4.89
26d6fbb3f19bab0637b50723523bc928,SP,5,79.0,credit_card,watches_gifts,1,79.0,288,3.85
b579def4c83db752cba104c7fd9f5da1,RJ,5,49.0,credit_card,fashion_bags_accessories,1,49.0,251,2.69
b2e2d02679d78fa9b26ca1eddc475732,MT,3,78.0,boleto,watches_gifts,1,78.0,384,3.57
d0244ea97de1322c239a5c65551176e3,MG,5,49.0,credit_card,watches_gifts,1,104.0,445,3.93
d0244ea97de1322c239a5c65551176e3,MG,5,55.0,credit_card,watches_gifts,1,104.0,445,3.93
c2cfed40fa990f6204cd545804280291,SP,2,58.0,credit_card,watches_gifts,1,58.0,38,3.63
66603e8aa65d2bbfacd6ac73091ab6de,SP,4,59.0,credit_card,watches_gifts,1,59.0,22,3.77
ea6e4b9a3c6507d36ac172f95c32b2a4,MG,4,49.0,credit_card,watches_gifts,1,49.0,197,2.76
69dd18b28ea33e04b65244e7089b33bd,MG,4,49.0,credit_card,fashion_bags_accessories,1,49.0,328,2.55
882d877a5d51c4ba2590d82e86a7af0d,SP,5,49.0,credit_card,fashion_bags_accessories,1,49.0,106,2.87
9ed647ae5dd3bcaf166b0fea7c9bd3b4,MA,4,49.0,credit_card,watches_gifts,1,49.0,387,2.48
1c3c07a5e0ae1596ef662a0d60f362fd,GO,4,55.0,credit_card,watches_gifts,1,55.0,390,2.92
18318296c91a6f9911c3aedaee70d707,SP,4,29.0,credit_card,watches_gifts,1,29.0,173,2.0
9102c1aff9fdf9f79091ca25e26be387,SP,5,49.0,credit_card,fashion_bags_accessories,1,49.0,442,2.43
fb98deb0395a93ba889c36ad75372a6c,SP,1,78.0,credit_card,watches_gifts,1,78.0,245,3.79
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,69.0,credit_card,watches_gifts,1,163.0,64,4.65
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,49.0,credit_card,watches_gifts,1,163.0,64,4.65
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,45.0,credit_card,watches_gifts,1,163.0,64,4.65
4f218b2a91896f429f5d39355ff421c5,BA,3,29.0,boleto,watches_gifts,1,58.0,286,3.26
4f218b2a91896f429f5d39355ff421c5,BA,3,29.0,boleto,watches_gifts,1,58.0,286,3.26
4294e414ae0b067f21f15901eb54ece6,RJ,5,29.0,credit_card,watches_gifts,1,29.0,175,2.0
84936b26581d8bbe95b82c100ba14cf5,MG,1,78.0,boleto,watches_gifts,1,78.0,39,4.08
ca1cdd20afd582a805c787951ba0a30a,MG,5,79.0,credit_card,fashion_bags_accessories,1,79.0,532,3.6
c9fdcb6355112f78a8369a743fa58880,GO,5,29.0,credit_card,watches_gifts,1,29.0,124,2.06
d2dd888bbde7f2030be8d738074c25c4,PR,5,56.0,credit_card,watches_gifts,1,56.0,192,3.35
1111d304b41ee6f78da59683a4f95373,SP,3,45.0,credit_card,watches_gifts,1,45.0,114,2.5
6be3f8f4586a72b9b577b7a366fb1f70,SP,5,29.0,credit_card,watches_gifts,1,29.0,318,1.78
026bfde40abfbefc0a23ce6856a9b3f3,SP,1,45.0,debit_card,watches_gifts,1,45.0,57,2.6
9077572642c665ba8796dae2b3e407d1,SP,5,78.0,boleto,watches_gifts,1,78.0,44,4.07
b8b9976c697fc55f094b7ccf924c602b,SP,4,29.0,credit_card,watches_gifts,1,29.0,378,1.71
7406b313ecf88d1e915e51c5044a8d51,SP,5,45.0,credit_card,watches_gifts,1,45.0,29,2.67
7efa7ba622dbdc7eaa7a51b93203e9e8,RJ,5,69.0,credit_card,fashion_bags_accessories,1,69.0,424,3.31
dea2f5dfb7067437f99c9790d190ebbb,MG,5,55.0,boleto,watches_gifts,1,55.0,351,2.96
111e0d71d0351fbdac5b47d607747bec,MG,3,29.0,boleto,watches_gifts,1,29.0,29,2.25
5c82b918db1d7b8f0f653d714533cc0e,RS,4,78.0,credit_card,watches_gifts,1,312.0,327,4.41
5c82b918db1d7b8f0f653d714533cc0e,RS,4,78.0,credit_card,watches_gifts,1,312.0,327,4.41
5c82b918db1d7b8f0f653d714533cc0e,RS,4,78.0,voucher,watches_gifts,1,312.0,327,4.41
5c82b918db1d7b8f0f653d714533cc0e,RS,4,78.0,voucher,watches_gifts,1,312.0,327,4.41
5859cd71917f97747721166e9289fe6e,MA,3,44.0,boleto,watches_gifts,1,44.0,77,2.48
ce85052e7c8d0ba011f6572ec235f41c,SP,5,55.0,boleto,watches_gifts,1,55.0,268,3.1
f5d36001e841dad8e3810fcdec2dda19,RS,3,78.0,credit_card,watches_gifts,1,78.0,34,4.1
60f9275680a519d57e8a22917c30734a,RJ,5,44.0,credit_card,watches_gifts,1,44.0,31,2.59
6327876b7962247ee1bc5ed656164735,MG,5,21.0,credit_card,perfumery,1,21.0,401,1.51
3f0c48f253e225011b3618be8e43ec50,SP,1,29.0,boleto,watches_gifts,1,29.0,291,1.83
1d9e62aa7f57d92badc22e5d83510f77,SP,5,49.0,debit_card,fashion_bags_accessories,1,49.0,132,2.82
cc3972519bcbe5e8a1ea0cb1c23a99de,SP,5,49.0,credit_card,watches_gifts,1,49.0,276,2.65
b3867c14ee9a7d0daecb27c1bba54db3,MG,3,89.0,boleto,watches_gifts,1,89.0,476,3.71
609341769d0c31f670f92c1479fdf149,SP,5,39.0,credit_card,watches_gifts,1,39.0,171,2.29
9e31165fcca754ee7694d99cf65ef8bc,SP,5,78.0,credit_card,watches_gifts,1,117.0,70,4.49
9e31165fcca754ee7694d99cf65ef8bc,SP,5,39.0,credit_card,watches_gifts,1,117.0,70,4.49
a97cd8cf85518655548739df41a46d2b,MG,1,95.0,credit_card,watches_gifts,1,95.0,259,4.08
83979a5effa437c8a99f07066147957f,PR,3,44.0,credit_card,watches_gifts,1,44.0,308,2.15
3684b9a021a6b089ef00ff9c9b07446e,TO,5,199.0,credit_card,watches_gifts,1,199.0,345,4.33
470ec70c00d665d4842f4b0b63ceaed7,AL,5,55.0,credit_card,watches_gifts,1,55.0,54,3.4
70f455685561519d6a7770423cbb01ee,SP,5,35.0,boleto,watches_gifts,1,35.0,64,2.36
7460b4fda02ae69978ff6b5d7d5afd6d,RJ,5,49.0,credit_card,fashion_bags_accessories,1,49.0,534,2.37
57753ca70682fa16e7780c6f0189d105,SP,5,29.0,boleto,watches_gifts,1,29.0,431,1.65
3492a938c440c581be2cba2e6b56222b,DF,5,69.0,voucher,fashion_bags_accessories,1,276.0,42,4.83
3492a938c440c581be2cba2e6b56222b,DF,5,69.0,voucher,fashion_bags_accessories,1,276.0,42,4.83
3492a938c440c581be2cba2e6b56222b,DF,5,69.0,credit_card,fashion_bags_accessories,1,276.0,42,4.83
3492a938c440c581be2cba2e6b56222b,DF,5,69.0,credit_card,fashion_bags_accessories,1,276.0,42,4.83
ee806345d09f89cbed254c4a290da10e,SP,4,49.0,credit_card,watches_gifts,1,49.0,21,3.06
7037a169e0b1f4a5805af2c6a9237333,MS,5,55.0,credit_card,watches_gifts,1,55.0,337,2.98
8a5125860406db27ce9e5d4efd358efd,RJ,5,49.0,credit_card,watches_gifts,1,49.0,137,2.82
3df717700f83980dfdb3a25669e895c1,SP,5,55.0,credit_card,watches_gifts,1,55.0,5,3.54
83ea5d4cd198792de3596cf94415c907,PE,1,55.0,credit_card,watches_gifts,1,104.0,40,4.5
83ea5d4cd198792de3596cf94415c907,PE,1,49.0,credit_card,watches_gifts,1,104.0,40,4.5
a1c2217218bed2992309dd19fd67558b,PR,5,49.0,boleto,fashion_bags_accessories,1,49.0,79,2.91
05b71745c47ff8b2d3e41ed02dcf1a81,SP,4,39.0,credit_card,watches_gifts,1,39.0,148,2.31
83604e527c9f0078373811a78d975402,SP,5,39.0,credit_card,watches_gifts,1,39.0,243,2.2
15f71021d8d7ecadc08a88a3d8b91002,PE,5,59.0,credit_card,watches_gifts,1,59.0,217,3.44
b7514d57081dbde6d17c152fc35f3531,SP,1,95.0,credit_card,watches_gifts,1,95.0,512,3.78
e2275acc246e2c5b85463018fac5cca9,SP,4,21.0,credit_card,perfumery,1,21.0,488,1.45
888444899332a330a2799e8b94779d1a,RS,5,35.0,boleto,watches_gifts,1,35.0,447,1.84
54365416b7ef5599f54a6c7821d5d290,SP,1,99.0,credit_card,watches_gifts,1,99.0,0,4.59
1715df4e75c7b532c711759cac4d4148,SP,1,55.0,boleto,watches_gifts,1,110.0,307,4.11
1715df4e75c7b532c711759cac4d4148,SP,1,55.0,boleto,watches_gifts,1,110.0,307,4.11
98a95db6578e2df8a4786793c89944cf,MG,3,149.0,credit_card,watches_gifts,1,149.0,522,4.04
5867de51a21c57d3b31f121bb9e1cd6f,PR,5,29.0,credit_card,watches_gifts,1,29.0,380,1.71
ebac8d83849c9bd3204e23675e26a5e5,PA,4,49.0,credit_card,fashion_bags_accessories,1,49.0,141,2.81
ecc7dce2de2de9826d6227d33f1b5942,PR,4,35.0,credit_card,watches_gifts,1,35.0,134,2.23
08de2bfdaeaa2ab216ba4a874bf9a4c0,PE,5,29.0,credit_card,watches_gifts,1,29.0,286,1.84
ba6085df70c57fc78776a938b55bea2f,RJ,5,49.0,credit_card,watches_gifts,1,49.0,423,2.44
7c35eea9239c528dc292c23b2169ef47,RJ,4,29.0,boleto,watches_gifts,1,29.0,97,2.1
339db63dd455ed856b62804c7f4d3a7f,SP,5,29.0,credit_card,watches_gifts,1,29.0,112,2.08
e9c271fb6124f9984885577e35171ef7,DF,5,45.0,credit_card,watches_gifts,1,45.0,161,2.44
0d7a3de2f5fab946bf122803472802bb,SP,5,49.0,credit_card,fashion_bags_accessories,1,49.0,441,2.43
bc5c044b9f2533d8a03d44d518ce8fdd,SP,3,78.0,boleto,watches_gifts,1,78.0,13,4.18
7f96cdc06aa0cfe77e71187d5035f22f,GO,5,49.0,credit_card,watches_gifts,1,49.0,118,2.85
d3acce793dd61c7d71e57c152af13aea,SP,5,49.0,boleto,fashion_bags_accessories,1,49.0,394,2.47
548b752138038c6732385029fefe9166,SP,5,49.99,credit_card,fashion_bags_accessories,1,49.99,198,3.06
34beea970220d74027a3daece88c07b2,SP,4,55.0,credit_card,watches_gifts,1,104.0,69,4.44
34beea970220d74027a3daece88c07b2,SP,4,49.0,credit_card,watches_gifts,1,104.0,69,4.44
8ff313e25b25345f237b434e0e497869,SP,5,29.0,credit_card,watches_gifts,1,87.0,128,4.09
8ff313e25b25345f237b434e0e497869,SP,5,29.0,credit_card,watches_gifts,1,87.0,128,4.09
8ff313e25b25345f237b434e0e497869,SP,5,29.0,credit_card,watches_gifts,1,87.0,128,4.09
ac959e22b0cd67aec6bdc0e3e4aa2ad1,SP,5,95.0,boleto,watches_gifts,1,95.0,13,4.48
59b5afd367220e7d7e8b23cf010e44c7,RO,5,56.0,credit_card,watches_gifts,1,56.0,339,3.12
75fd774bdd2f8bec27d4bfe8fc305b32,ES,4,49.0,boleto,watches_gifts,1,49.0,273,2.65
e94ec661444a31bb2696b56e1f78ff85,SP,5,56.0,credit_card,watches_gifts,1,56.0,71,3.51
cad3755cd25620f59e9194b0dc9b7e95,SP,5,49.0,boleto,watches_gifts,1,49.0,413,2.45
5fee8e4da65deb305e72dc0f8bdd5442,SP,4,49.0,credit_card,fashion_bags_accessories,1,49.0,293,2.61
7779b97b9a0343e58e4f6d87153f8cfc,SP,5,189.0,boleto,watches_gifts,1,189.0,341,4.28
1e9cb4f102332a9b99dc7d29d51c1962,SP,5,48.0,credit_card,watches_gifts,1,97.0,6,4.55
1e9cb4f102332a9b99dc7d29d51c1962,SP,5,49.0,credit_card,watches_gifts,1,97.0,6,4.55
41c584ea27753451d9bf606771103289,SP,4,75.0,credit_card,watches_gifts,1,75.0,215,3.68
8c23dbbb9406d2481448148ebc710ef5,RJ,5,59.0,credit_card,watches_gifts,1,108.0,73,4.44
8c23dbbb9406d2481448148ebc710ef5,RJ,5,49.0,credit_card,watches_gifts,1,108.0,73,4.44
10a0d23b8974fb07465487377785ef2b,RJ,1,35.0,boleto,watches_gifts,1,35.0,38,2.41
daf220c354971444745614116205d3e8,SP,5,99.0,credit_card,watches_gifts,1,99.0,182,4.26
05f0ba650e96816117cc49d9194cf3f5,SC,4,49.0,credit_card,fashion_bags_accessories,1,98.0,16,4.53
05f0ba650e96816117cc49d9194cf3f5,SC,4,49.0,credit_card,fashion_bags_accessories,1,98.0,16,4.53
d3e3cb2b2922f53b23b090d9668a1b13,MT,4,199.0,credit_card,watches_gifts,1,199.0,221,4.53
6d886a0cde31871321a66ae2d5efebf4,SP,5,55.0,credit_card,watches_gifts,1,55.0,65,3.38
93d82c58a8f2b0d2db80f16867b99edd,SP,4,38.0,credit_card,watches_gifts,1,38.0,5,2.56
61db999e171b586a01abd7d5ac904fb7,SP,4,57.0,credit_card,fashion_bags_accessories,1,57.0,498,3.0
80baedbeaca5cccacb1118378473cbac,BA,4,99.0,credit_card,watches_gifts,1,99.0,188,4.25
73f61de7fead9fbc2021936d345c1531,SP,5,78.0,credit_card,watches_gifts,1,78.0,311,3.66
4ed89e9004419f733a7b4c5ea41f4fef,MG,5,19.0,credit_card,fashion_bags_accessories,1,19.0,189,1.82
4ee4f7acadaf22f8026a077bd1220bfe,SP,5,29.0,credit_card,watches_gifts,1,29.0,287,1.84
80fd8c4c7004d98ff9cdf61587724a35,SP,5,129.0,credit_card,watches_gifts,1,129.0,418,4.04
26657eeefd4cbe36d682b655ed7d1db5,RS,5,55.0,credit_card,watches_gifts,1,55.0,20,3.5
4e788890a013dbbe9503d039ca0c3116,MG,5,69.0,credit_card,fashion_bags_accessories,1,69.0,23,3.92
e4db39923459dcae0bb7ae891644f656,MG,5,199.0,credit_card,watches_gifts,1,199.0,220,4.53
3107f7888284d0508fd187c997533d58,PR,5,49.0,credit_card,fashion_bags_accessories,1,49.0,351,2.52
4f1d87556cc2fdaee491b0cb9e05f155,SP,5,47.99,credit_card,fashion_bags_accessories,1,95.98,485,3.85
4f1d87556cc2fdaee491b0cb9e05f155,SP,3,47.99,credit_card,fashion_bags_accessories,1,95.98,485,3.85
169488681038e66fd9023f2a5f33d7f5,GO,4,95.0,boleto,watches_gifts,1,95.0,338,3.94
8de711a16151e2f8f16fcffd58f4d16e,MS,5,88.0,credit_card,watches_gifts,1,88.0,265,3.94
974e920c00ddb177032c54bdf6954e3e,SP,1,49.0,credit_card,watches_gifts,1,49.0,364,2.5
afe44c51b2ff47d26e457d10585bf8b4,PE,4,44.0,credit_card,watches_gifts,1,134.0,21,4.68
afe44c51b2ff47d26e457d10585bf8b4,PE,4,45.0,credit_card,watches_gifts,1,134.0,21,4.68
afe44c51b2ff47d26e457d10585bf8b4,PE,4,45.0,credit_card,watches_gifts,1,134.0,21,4.68
c91bd6612a890b01e5321aff3a336791,SP,5,44.0,credit_card,watches_gifts,1,44.0,81,2.47
a4e7f95a56ae5d343df14b2a4558d766,SP,5,49.0,credit_card,watches_gifts,1,49.0,165,2.79
eb18708944fc7cd5c0eb37c6e34944e7,RJ,5,55.0,credit_card,watches_gifts,1,55.0,41,3.42
4107c63786c93fe20a10b7072de5c14e,SP,4,29.0,credit_card,watches_gifts,1,29.0,278,1.86
0e02c0e8cf169452961509c4425d3fec,SP,4,69.0,boleto,sports_leisure,1,69.0,407,3.32
6e6e4321afd3581094cef66e0880a859,SP,5,89.0,credit_card,watches_gifts,1,89.0,53,4.28
b147d384b96247c9b9f589261fa93b6f,DF,5,99.0,credit_card,watches_gifts,1,99.0,107,4.35
43828af3e880066850c0cf0fc0f5e56a,RS,5,95.0,credit_card,watches_gifts,1,95.0,129,4.23
d4326e5beb8116efdcdc71e8299a7476,SP,1,78.0,credit_card,watches_gifts,1,78.0,14,4.17
896ef8aa8a85480f35a6053ff3cda8c0,GO,4,29.0,boleto,watches_gifts,1,29.0,357,1.73
5692d3dd6b2a9e79cc0f87c32932e5eb,SP,3,55.0,credit_card,watches_gifts,1,55.0,29,3.47
d9d9ef18adcedc759515809d67e54744,MG,5,55.0,credit_card,watches_gifts,1,55.0,98,3.32
f36d464468a0c3409cfe1e8e515bd6f7,SP,3,75.0,boleto,watches_gifts,1,75.0,22,4.0
55fbffedf0cf0c4d22b8385523cc40f7,SP,2,35.0,credit_card,watches_gifts,1,35.0,282,2.04
753c1896b701191a973a7b3e7aded7b1,SP,4,88.0,boleto,watches_gifts,1,88.0,281,3.9
24db1335c37a942bbb41f129d265ae51,RJ,5,45.0,credit_card,watches_gifts,1,45.0,29,2.67
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,credit_card,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,credit_card,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,credit_card,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
d688f50c4d01239dd578a2a79beba7bd,SP,5,55.0,voucher,watches_gifts,1,495.0,72,4.8
ffae76ff9b35ca5bd4458c6f855a3553,SP,5,38.0,credit_card,watches_gifts,1,38.0,183,2.23
6ea0cb2f488c5dd5311de194008ab1a8,MG,4,49.0,credit_card,watches_gifts,1,49.0,300,2.59
04a7e8450417e9af0756e051e17e221e,SP,3,49.0,credit_card,fashion_bags_accessories,1,49.0,243,2.7
8d6f8996611cdb40523b0d0f5a01192f,SP,5,55.0,credit_card,watches_gifts,1,55.0,63,3.39
0eccbe00ed4a0a2dc61fcf5a3a37d8a0,SP,4,39.0,boleto,watches_gifts,1,39.0,34,2.52
6ec53a01c735a94d14637d30fd68ca37,SP,4,59.0,credit_card,fashion_bags_accessories,1,59.0,323,3.26
d386dd4f88de12e3b36750751c8a0b70,SP,2,49.0,credit_card,fashion_bags_accessories,1,49.0,278,2.64
976382878bacda15dea36ccd2bfecd54,SP,1,55.0,credit_card,watches_gifts,1,55.0,17,3.51
73d3b4069b0e042ecda8c77884a5474a,PA,5,55.0,credit_card,watches_gifts,1,55.0,286,3.06
9934b247146c788fb07d0ffbfa5d9032,SP,4,35.0,credit_card,fashion_bags_accessories,1,35.0,474,1.82
c1d8a080ff171328688530727dc4e026,BA,5,55.0,credit_card,watches_gifts,1,55.0,209,3.19
cf77e5af5f520eacce45789f54a49312,SP,5,39.0,credit_card,watches_gifts,1,68.0,211,3.55
cf77e5af5f520eacce45789f54a49312,SP,5,29.0,credit_card,watches_gifts,1,68.0,211,3.55
e1f84ac160ef6931ca5a907ff08ca26a,RO,5,49.0,boleto,watches_gifts,1,49.0,452,2.42
6f8512c9dfb483de55e1aa1312f007f4,SP,4,29.0,credit_card,watches_gifts,1,29.0,362,1.72
1cdcff42fb99ee8d452a29856484240f,SP,4,49.0,credit_card,fashion_bags_accessories,1,49.0,278,2.64
02036d14d9326c01a123bd83626d48c0,RJ,1,49.0,credit_card,watches_gifts,1,49.0,169,2.79
df17fef4f9d03187862b78f95ab3be15,SP,1,35.0,credit_card,watches_gifts,1,70.0,407,3.38
df17fef4f9d03187862b78f95ab3be15,SP,1,35.0,credit_card,watches_gifts,1,70.0,407,3.38
